LSOA11CD,No. people in flood risk areas,% people in flood risk areas
E01015018,594,0.4024390243902439
E01015019,241,0.1411007025761124
E01015045,330,0.20899303356554783
E01015056,197,0.12413358538122243
E01015116,298,0.20396988364134155
E01015135,373,0.1672645739910314
E01015137,400,0.23515579071134626
E01015142,249,0.1774768353528154
E01015158,494,0.19372549019607843
E01015180,289,0.15826944140197152
E01015212,251,0.1729841488628532
E01015225,605,0.4227812718378756
E01015228,223,0.14304041051956382
E01015232,648,0.3564356435643564
E01015244,531,0.36595451412818747
E01015253,397,0.18744098205854579
E01015266,252,0.1694687289845326
E01015298,272,0.17117684078036502
E01015341,127,0.08552188552188553
E01015389,299,0.19867109634551494
E01015406,344,0.18995030369961347
E01015471,196,0.09914011127971674
E01015473,247,0.14244521337946944
E01015481,675,0.38374076179647526
E01015509,411,0.23992994746059546
E01015512,362,0.22984126984126985
E01015513,263,0.1869225302061123
E01015611,299,0.1073608617594255
E01015617,719,0.5267399267399268
E01015618,348,0.2871287128712871
E01015621,316,0.10934256055363321
E01015630,527,0.34154244977316917
E01015633,344,0.14411395056556348
E01015636,283,0.2522281639928699
E01015674,478,0.32539142273655547
E01015841,888,0.33547412164714774
E01015842,612,0.31160896130346233
E01015889,260,0.17687074829931973
E01015891,953,0.6357571714476318
E01015892,361,0.20315137872819358
E01015894,297,0.19642857142857142
E01015947,511,0.32403297400126824
E01015948,212,0.09185441941074524
E01015949,1343,0.8100120627261761
E01015951,770,0.42168674698795183
E01015952,1624,0.6181956604491816
E01015953,1993,0.7052370842179759
E01015954,957,0.3417857142857143
E01015955,805,0.47802850356294535
E01015956,190,0.08624602814344076
E01015962,706,0.38286334056399135
E01015969,807,0.43201284796573874
E01016003,2358,1
E01016004,1921,1
E01016005,1756,1
E01016006,1980,1
E01016007,1918,1
E01016008,1512,1
E01016009,1746,1
E01016010,1557,1
E01016011,947,0.5130010834236186
E01016012,983,0.2626937466595404
E01016013,937,0.31655405405405407
E01016014,1935,0.6256062075654704
E01016027,553,0.3579288025889968
E01016028,285,0.17992424242424243
E01016063,803,0.4326508620689655
E01016064,345,0.18729641693811075
E01016074,561,0.30824175824175826
E01016095,400,0.30165912518853694
E01016102,396,0.26648721399730824
E01016110,432,0.153572698186989
E01016112,3234,0.9112426035502958
E01016136,796,0.4540787221905305
E01016140,485,0.32681940700808626
E01016186,947,0.40574121679520136
E01016190,320,0.21621621621621623
E01016201,150,0.11538461538461539
E01016255,282,0.19315068493150686
E01016264,190,0.10826210826210826
E01016285,282,0.18076923076923077
E01016301,573,0.2732474964234621
E01016303,313,0.21675900277008311
E01016311,870,0.5141843971631206
E01016315,295,0.18345771144278608
E01016316,310,0.15270935960591134
E01016346,602,0.4365482233502538
E01016347,784,0.3185696871190573
E01016348,641,0.2632443531827515
E01016355,507,0.2848314606741573
E01016363,1058,0.5778263244128892
E01016365,977,0.6513333333333333
E01016366,648,0.44171779141104295
E01016367,420,0.2964008468595625
E01016391,414,0.22647702407002188
E01016444,417,0.23993095512082854
E01016446,381,0.24772431729518857
E01016449,390,0.17512348450830714
E01016453,276,0.1777205408886027
E01016463,756,0.3847328244274809
E01016467,279,0.17426608369768895
E01016469,433,0.2511600928074246
E01016471,634,0.4781297134238311
E01016473,2069,0.7979174701118396
E01016477,1570,0.5501051156271899
E01016478,1092,0.5796178343949044
E01016482,347,0.18756756756756757
E01016494,561,0.3067249863313286
E01016515,203,0.10861423220973783
E01016516,877,0.5279951836243227
E01016517,640,0.4318488529014845
E01016518,432,0.2482758620689655
E01016531,378,0.2850678733031674
E01016532,545,0.2702032721864155
E01016539,521,0.3252184769038702
E01016544,249,0.12828438948995363
E01016545,173,0.07906764168190128
E01016547,1202,0.6696378830083566
E01016565,1542,1
E01016566,1480,0.8461978273299028
E01016567,1274,0.4478031634446397
E01016569,532,0.51953125
E01016575,1298,0.7982779827798278
E01016576,1775,1
E01016577,398,0.22309417040358745
E01016579,344,0.19827089337175793
E01016582,369,0.23192960402262727
E01016583,1619,0.8285568065506653
E01016584,839,0.37074679628811313
E01016585,1692,1
E01016586,912,0.7272727272727273
E01016587,918,0.5493716337522442
E01016588,1350,0.7479224376731302
E01016589,672,0.4014336917562724
E01016591,1955,1
E01016625,388,0.2053996823716252
E01016628,501,0.2541856925418569
E01016705,568,0.3283236994219653
E01016745,323,0.2058636073932441
E01016787,355,0.2104327208061648
E01016790,381,0.27588703837798695
E01016794,300,0.19815059445178335
E01016802,223,0.17127496159754224
E01016957,1511,0.6697695035460993
E01017015,654,0.43745819397993313
E01017016,286,0.17953546767106088
E01017020,419,0.16888351471180976
E01017046,1656,1
E01017066,378,0.20399352401511064
E01017069,417,0.23335198656966985
E01017073,1679,0.8471241170534813
E01017074,989,0.4757094757094757
E01017085,273,0.1941678520625889
E01017089,1022,0.6472450918302723
E01017090,1106,0.6147859922178989
E01017091,678,0.41595092024539876
E01017114,279,0.17965228589826143
E01017121,1116,0.6522501461133839
E01017123,299,0.1411042944785276
E01017131,598,0.30479102956167176
E01017142,491,0.20630252100840335
E01017151,589,0.3702074167190446
E01017154,1304,0.5567890691716482
E01017228,334,0.2083593262632564
E01017298,368,0.23604874919820398
E01017305,225,0.14677103718199608
E01017307,403,0.17521739130434782
E01017326,201,0.1154508902929351
E01017331,692,0.387241186345831
E01017335,199,0.12515723270440252
E01017379,233,0.19662447257383966
E01017516,2571,0.7201680672268908
E01017540,622,0.4325452016689847
E01017545,361,0.26046176046176045
E01017581,370,0.18810371123538383
E01017640,242,0.1461352657004831
E01017653,298,0.19893190921228304
E01017699,272,0.18888888888888888
E01017711,371,0.2051991150442478
E01017714,161,0.11274509803921569
E01017792,306,0.13703537841468877
E01017823,225,0.17307692307692307
E01017833,517,0.2535556645414419
E01017849,246,0.17621776504297995
E01017859,593,0.3649230769230769
E01017878,223,0.09334449560485558
E01017892,226,0.1509686038744155
E01017896,319,0.23132704858593184
E01017897,641,0.3731082654249127
E01017898,289,0.2438818565400844
E01017930,331,0.19077809798270892
E01017986,2990,0.7736093143596378
E01018010,382,0.24010056568196103
E01018020,411,0.23867595818815332
E01018024,830,0.6326219512195121
E01018036,149,0.09335839598997493
E01018041,133,0.12292051756007394
E01018044,932,0.49130205587770165
E01018045,327,0.22336065573770492
E01018050,274,0.18831615120274914
E01018056,149,0.07590422822210902
E01018059,462,0.3333333333333333
E01018060,1419,0.7535847052575677
E01018063,971,0.34555160142348756
E01018064,332,0.14555019728189392
E01018065,160,0.0653061224489796
E01018068,703,0.464026402640264
E01018076,504,0.21238938053097345
E01018080,293,0.11743486973947896
E01018086,330,0.16058394160583941
E01018087,731,0.32145998240985046
E01018090,604,0.3144195731389901
E01018091,1279,0.7856265356265356
E01018092,308,0.16630669546436286
E01018093,2262,0.8529411764705882
E01018094,1529,0.7942857142857143
E01018095,549,0.33252574197456086
E01018096,1120,0.712468193384224
E01018097,496,0.32717678100263853
E01018099,288,0.24201680672268908
E01018107,1764,1
E01018108,2265,1
E01018109,1027,0.4932756964457253
E01018113,436,0.29261744966442954
E01018118,302,0.15778474399164055
E01018119,121,0.08050565535595476
E01018129,310,0.19961365099806824
E01018131,629,0.4154557463672391
E01018132,350,0.15645954403218595
E01018150,326,0.1860730593607306
E01018153,592,0.3290717065036131
E01018156,481,0.30443037974683546
E01018157,2053,1
E01018166,1298,0.8417639429312581
E01018168,1446,0.6356043956043956
E01018171,247,0.1520935960591133
E01018172,382,0.2720797720797721
E01018185,348,0.20567375886524822
E01018187,1025,0.46633303002729753
E01018193,277,0.23797250859106528
E01018202,1159,0.7960164835164835
E01018203,1607,0.8719479110146501
E01018204,337,0.2470674486803519
E01018205,1511,0.8455512031337437
E01018209,170,0.11830201809324982
E01018222,322,0.22206896551724137
E01018227,579,0.3211314475873544
E01018228,187,0.1185044359949303
E01018233,470,0.2883435582822086
E01018237,368,0.24419376244193763
E01018241,277,0.2196669310071372
E01018257,539,0.35507246376811596
E01018258,376,0.23296158612143741
E01018284,713,0.5328849028400597
E01018285,654,0.5174050632911392
E01018291,306,0.24878048780487805
E01018330,422,0.2617866004962779
E01018331,626,0.3954516740366393
E01018335,298,0.13886300093196646
E01018352,586,0.33352305065452476
E01018444,303,0.10426703372333104
E01018494,284,0.15857063093243998
E01018667,266,0.16101694915254236
E01018714,696,0.32845681925436526
E01018751,231,0.15
E01018762,144,0.12788632326820604
E01018776,184,0.1841841841841842
E01018780,657,0.2874015748031496
E01018782,289,0.19944789510006902
E01018785,112,0.05622489959839357
E01018809,286,0.13345776948203453
E01018816,254,0.154126213592233
E01018828,220,0.14874915483434753
E01018844,429,0.35572139303482586
E01018885,535,0.35714285714285715
E01018892,632,0.39723444374607164
E01018925,794,0.35765765765765767
E01018937,303,0.1463768115942029
E01018945,321,0.2473035439137134
E01018948,363,0.20625
E01018976,516,0.24855491329479767
E01018981,453,0.20981936081519223
E01018984,203,0.07795698924731183
E01018985,390,0.15821501014198783
E01018988,672,0.4057971014492754
E01018989,225,0.12315270935960591
E01018996,281,0.18175937904269082
E01019001,244,0.15423514538558786
E01019004,260,0.1698236446766819
E01019026,311,0.2026058631921824
E01019035,218,0.13180169286577992
E01019038,209,0.18794964028776978
E01019040,208,0.16149068322981366
E01019044,266,0.18107556160653507
E01019050,527,0.2919667590027701
E01019057,588,0.30656934306569344
E01019058,402,0.18339416058394162
E01019088,579,0.3066737288135593
E01019092,332,0.21727748691099477
E01019100,769,0.37677609015188634
E01019103,269,0.2116443745082612
E01019104,529,0.36993006993006994
E01019105,311,0.29732313575525815
E01019107,312,0.20634920634920634
E01019115,348,0.2106537530266344
E01019135,303,0.19435535599743425
E01019150,251,0.17776203966005666
E01019172,300,0.23696682464454977
E01019177,666,0.49664429530201343
E01019196,369,0.2103762827822121
E01019201,279,0.1822338340953625
E01019204,272,0.24264049955396966
E01019205,363,0.22916666666666666
E01019215,337,0.2196870925684485
E01019216,1294,0.7837674136886735
E01019217,809,0.47983392645314354
E01019228,451,0.29828042328042326
E01019235,909,0.6693667157584683
E01019237,796,0.5531619179986101
E01019264,477,0.2708688245315162
E01019272,597,0.40584636301835486
E01019283,465,0.32381615598885793
E01019306,198,0.16751269035532995
E01019308,340,0.2546816479400749
E01019309,202,0.08714408973252805
E01019317,148,0.10890360559234731
E01019336,258,0.15061295971978983
E01019343,416,0.27549668874172184
E01019350,734,0.4503067484662577
E01019351,149,0.08769864626250735
E01019358,341,0.1781609195402299
E01019359,226,0.09707903780068729
E01019360,186,0.09149040826364978
E01019365,585,0.26292134831460673
E01019374,301,0.19369369369369369
E01019376,280,0.19553072625698323
E01019386,273,0.1515824541921155
E01019389,907,0.3862862010221465
E01019415,347,0.18686052773290254
E01019419,379,0.19258130081300814
E01019426,583,0.3576687116564417
E01019477,462,0.2046058458813109
E01019593,295,0.2497883149872989
E01019596,231,0.13306451612903225
E01019598,325,0.17577068685776095
E01019599,244,0.17732558139534885
E01019601,201,0.12884615384615383
E01019603,353,0.1996606334841629
E01019607,207,0.11648846370287
E01019609,127,0.048160788775123246
E01019611,108,0.0672059738643435
E01019623,424,0.29796205200281095
E01019626,274,0.1916083916083916
E01019630,245,0.13373362445414846
E01019647,1180,0.5462962962962963
E01019649,507,0.27720065609622746
E01019671,349,0.17989690721649484
E01019675,1682,1
E01019676,1457,1
E01019677,1471,1
E01019678,1723,1
E01019679,880,0.5231866825208086
E01019680,955,0.49765502866076083
E01019681,1102,0.7430883344571814
E01019682,1094,0.6364165212332752
E01019697,1169,0.7824631860776439
E01019698,1338,1
E01019699,1634,1
E01019700,2254,1
E01019705,1889,1
E01019706,1006,0.7768339768339768
E01019707,241,0.18011958146487295
E01019709,1055,0.775165319617928
E01019734,297,0.14887218045112782
E01019736,303,0.279520295202952
E01019757,262,0.18958031837916064
E01019774,592,0.35792019347037485
E01019815,556,0.1959816707789919
E01019832,866,0.48164627363737483
E01019834,609,0.2884888678351492
E01019845,1302,1
E01019846,1402,1
E01019866,843,0.34366082348145127
E01019873,1338,0.5320079522862823
E01019887,260,0.15990159901599016
E01019893,1006,0.2518147684605757
E01019895,213,0.13768584356819652
E01019903,600,0.2761159687068569
E01019916,264,0.1164534627260697
E01019917,364,0.23605706874189364
E01019918,1368,0.7177334732423925
E01019919,1672,1
E01019924,337,0.22244224422442244
E01019927,260,0.19726858877086495
E01019937,309,0.14352066883418485
E01019942,504,0.23628691983122363
E01019945,379,0.16769911504424778
E01019947,581,0.2883374689826303
E01019951,240,0.10884353741496598
E01019955,328,0.20360024829298573
E01019956,445,0.2736777367773678
E01019961,640,0.24141833270463975
E01019962,389,0.1614777916147779
E01019965,565,0.3063991323210412
E01019969,301,0.2297709923664122
E01019971,1693,1
E01019972,1470,1
E01019973,487,0.3268456375838926
E01019982,282,0.1724770642201835
E01019983,346,0.2348947725729803
E01019985,439,0.3232695139911635
E01019991,265,0.1694373401534527
E01019992,309,0.1948297604035309
E01020002,650,0.289532293986637
E01020016,215,0.0792480648728345
E01020017,1456,0.46952595936794583
E01020027,283,0.17120387174833634
E01020029,895,0.5430825242718447
E01020030,1930,1
E01020031,1404,0.8249118683901293
E01020032,1552,1
E01020036,322,0.22533240027991602
E01020047,283,0.13175046554934824
E01020050,274,0.1266173752310536
E01020052,224,0.11946666666666667
E01020055,282,0.1494435612082671
E01020058,467,0.2286973555337904
E01020065,369,0.16651624548736463
E01020066,376,0.12592096450100468
E01020068,299,0.18805031446540882
E01020074,256,0.11252747252747253
E01020075,514,0.25024342745861733
E01020078,1045,0.7453637660485022
E01020079,535,0.39776951672862454
E01020081,562,0.44043887147335425
E01020090,337,0.1802139037433155
E01020093,229,0.16462976276060387
E01020094,295,0.16895761741122567
E01020096,867,0.5121086828115771
E01020112,294,0.19678714859437751
E01020113,339,0.22495023224950234
E01020115,256,0.21035332785538208
E01020117,579,0.39068825910931176
E01020118,308,0.2349351639969489
E01020121,282,0.13995037220843673
E01020124,420,0.3017241379310345
E01020130,641,0.43904109589041096
E01020131,419,0.18474426807760141
E01020132,1081,0.6248554913294798
E01020134,615,0.4834905660377358
E01020139,626,0.44523470839260315
E01020152,190,0.13939838591342626
E01020158,333,0.17941810344827586
E01020159,316,0.2139471902505078
E01020167,514,0.34589502018842533
E01020170,224,0.09811651335961455
E01020172,202,0.10866057019903173
E01020180,528,0.24142661179698216
E01020183,480,0.33080634045485874
E01020195,298,0.15851063829787235
E01020196,617,0.35076748152359294
E01020217,1027,0.596053395240859
E01020218,1095,0.6560814859197124
E01020221,369,0.2089467723669309
E01020228,234,0.13676212741087085
E01020229,530,0.16708701134930642
E01020241,173,0.09724564362001124
E01020244,539,0.38445078459343796
E01020245,324,0.2039018250471995
E01020249,224,0.16161616161616163
E01020253,311,0.2039344262295082
E01020255,782,0.5969465648854961
E01020256,282,0.1679571173317451
E01020260,722,0.5662745098039216
E01020261,325,0.26903973509933776
E01020269,1175,0.6392818280739935
E01020273,617,0.41520861372812923
E01020281,949,0.4542843465773097
E01020282,1270,0.7777097366809553
E01020291,501,0.29264018691588783
E01020314,292,0.167816091954023
E01020317,333,0.24342105263157895
E01020324,279,0.1844018506278916
E01020326,544,0.23985890652557318
E01020330,246,0.13015873015873017
E01020339,286,0.17054263565891473
E01020342,604,0.38300570703868103
E01020364,240,0.1510383889238515
E01020365,588,0.35272945410917816
E01020366,340,0.1548974943052392
E01020367,397,0.21861233480176212
E01020368,214,0.08149276466108149
E01020389,595,0.2750809061488673
E01020396,194,0.18215962441314554
E01020410,234,0.18055555555555555
E01020428,147,0.07612635939927499
E01020430,394,0.2693096377306904
E01020432,551,0.4314800313234142
E01020433,423,0.2534451767525464
E01020438,259,0.125181246979217
E01020442,387,0.20432946145723338
E01020447,398,0.21525148729042726
E01020458,274,0.12522851919561243
E01020465,233,0.11924257932446264
E01020467,293,0.1615214994487321
E01020480,233,0.14418316831683167
E01020482,352,0.21359223300970873
E01020498,263,0.12885840274375307
E01020502,153,0.09261501210653753
E01020503,508,0.29500580720092917
E01020504,320,0.14692378328741965
E01020507,262,0.1396588486140725
E01020510,293,0.1405275779376499
E01020517,214,0.12860576923076922
E01020533,544,0.2588011417697431
E01020539,527,0.2523946360153257
E01020546,489,0.2747191011235955
E01020549,562,0.26928605654048876
E01020554,499,0.2879399884593191
E01020555,1499,1
E01020559,362,0.2205971968312005
E01020579,230,0.11369253583786455
E01020864,271,0.1357035553329995
E01020881,441,0.33638443935926776
E01020890,303,0.16974789915966387
E01020895,248,0.16689098250336473
E01020897,451,0.16004258339247693
E01020904,514,0.30613460393091124
E01020905,261,0.170476812540823
E01020910,681,0.36475629351901445
E01020912,260,0.10792860107928601
E01020913,1572,0.657190635451505
E01020914,1214,0.6413100898045431
E01020915,1829,1
E01020926,266,0.17876344086021506
E01020928,247,0.14834834834834834
E01020951,273,0.1864754098360656
E01020952,359,0.19197860962566846
E01020953,545,0.35574412532637073
E01020954,1837,1
E01020955,227,0.14865749836280287
E01020956,1642,1
E01020957,367,0.23708010335917312
E01020959,1509,1
E01020960,2519,1
E01020961,1461,1
E01020962,1592,0.7467166979362101
E01020975,269,0.15011160714285715
E01020980,240,0.15946843853820597
E01020985,590,0.3558504221954162
E01021009,277,0.14916532040926225
E01021016,378,0.19667013527575442
E01021033,730,0.3806047966631908
E01021035,293,0.16028446389496717
E01021039,281,0.19554627696590118
E01021045,509,0.26210092687950565
E01021047,340,0.22135416666666666
E01021071,1142,0.6240437158469946
E01021078,391,0.2692837465564738
E01021079,316,0.18414918414918416
E01021091,453,0.22403560830860533
E01021094,245,0.15765765765765766
E01021101,287,0.16060436485730273
E01021102,1181,0.6775674125071716
E01021103,815,0.5578370978781656
E01021110,250,0.10434056761268781
E01021117,579,0.3481659651232712
E01021118,513,0.2609359104781282
E01021119,1173,1
E01021125,170,0.14468085106382977
E01021147,345,0.20378027170702895
E01021207,1374,1
E01021211,1322,0.8090575275397797
E01021249,315,0.20833333333333334
E01021356,313,0.21379781420765026
E01021373,221,0.07708405999302406
E01021387,216,0.10384615384615385
E01021407,347,0.15765561108587006
E01021411,259,0.19606358819076458
E01021430,261,0.11772665764546685
E01021446,1008,0.6131386861313869
E01021484,1353,1
E01021485,1330,1
E01021486,1399,1
E01021487,1336,1
E01021488,1462,1
E01021489,1300,1
E01021490,1456,1
E01021491,1661,1
E01021492,1778,1
E01021493,1483,1
E01021494,1457,1
E01021495,2101,1
E01021496,1470,1
E01021497,1472,1
E01021498,1608,1
E01021499,1620,1
E01021500,2049,1
E01021501,1480,1
E01021502,2283,1
E01021503,1427,1
E01021504,1537,1
E01021505,1508,1
E01021506,1346,1
E01021507,1661,1
E01021508,1272,1
E01021607,566,0.38529611980939416
E01021608,283,0.2575068243858053
E01021609,498,0.38724727838258166
E01021613,442,0.23814655172413793
E01021644,311,0.17976878612716762
E01021646,511,0.2267080745341615
E01021647,645,0.2997211895910781
E01021657,675,0.3607696419027258
E01021662,560,0.343980343980344
E01021738,863,0.3732698961937716
E01021754,292,0.19663299663299663
E01021791,327,0.1954572624028691
E01021792,277,0.2135697764070933
E01021798,246,0.16323822163238222
E01021799,347,0.19288493607559756
E01021801,827,0.3507209499575912
E01021807,286,0.18778726198292844
E01021817,287,0.10970948012232416
E01021818,328,0.1703011422637591
E01021830,256,0.2318840579710145
E01021879,262,0.18581560283687942
E01021880,997,0.660702451954937
E01021885,1091,1
E01021886,1327,0.812614819350888
E01021887,1742,0.7801164352888491
E01021890,339,0.17693110647181629
E01021904,479,0.26537396121883655
E01021915,406,0.2865208186309104
E01021917,357,0.1968026460859978
E01021921,918,0.5865814696485623
E01021942,290,0.17890191239975323
E01021980,395,0.22430437251561613
E01021988,2091,1
E01021990,1391,0.8528510116492949
E01021997,1433,1
E01021998,1226,0.8151595744680851
E01022005,270,0.15033407572383073
E01022020,240,0.13737836290784203
E01022033,267,0.17764471057884232
E01022036,302,0.2427652733118971
E01022046,388,0.23387582881253768
E01022054,352,0.24529616724738676
E01022056,233,0.13722025912838634
E01022094,349,0.18196037539103233
E01022111,282,0.18951612903225806
E01022116,564,0.39774330042313116
E01022127,405,0.19862677783227073
E01022159,303,0.2002643754130866
E01022175,195,0.10592069527430745
E01022179,292,0.15129533678756477
E01022194,452,0.24248927038626608
E01022195,268,0.15626822157434403
E01022198,267,0.20745920745920746
E01022210,261,0.1839323467230444
E01022212,249,0.09137614678899082
E01022213,309,0.1555891238670695
E01022216,476,0.2546816479400749
E01022233,306,0.16020942408376965
E01022262,397,0.17589720868409392
E01022263,542,0.27794871794871795
E01022266,368,0.25933756166314303
E01022288,295,0.14779559118236474
E01022289,650,0.39634146341463417
E01022293,359,0.2210591133004926
E01022301,363,0.24280936454849497
E01022310,297,0.15865384615384615
E01022316,702,0.4594240837696335
E01022321,211,0.1391820580474934
E01022332,405,0.23222477064220184
E01022347,339,0.15767441860465117
E01022360,298,0.19350649350649352
E01022387,235,0.13913558318531677
E01022396,321,0.18630295995356935
E01022397,713,0.36847545219638245
E01022400,284,0.15334773218142547
E01022420,253,0.08874079270431427
E01022423,607,0.28484279680900987
E01022440,257,0.11681818181818182
E01022442,325,0.192193968066233
E01022462,123,0.05887984681665869
E01022495,304,0.22418879056047197
E01022497,212,0.15599705665930833
E01022514,378,0.23788546255506607
E01022533,400,0.23323615160349853
E01022534,360,0.19736842105263158
E01022573,297,0.1214227309893704
E01022624,350,0.15638963360142985
E01022643,271,0.17805519053876478
E01022657,705,0.35624052551793833
E01022658,379,0.21794134560092007
E01022661,661,0.3890523837551501
E01022664,367,0.23738680465717982
E01022678,434,0.22417355371900827
E01022695,682,0.5299145299145299
E01022697,247,0.15476190476190477
E01022702,364,0.26627651792245793
E01022704,275,0.15002727768685215
E01022706,339,0.2034813925570228
E01022707,331,0.16683467741935484
E01022715,242,0.13948126801152738
E01022717,287,0.2587917042380523
E01022723,253,0.1663379355687048
E01022737,243,0.15037128712871287
E01022761,340,0.2233902759526938
E01022764,530,0.3318722604884158
E01022772,271,0.10565302144249512
E01022782,389,0.2468274111675127
E01022792,392,0.27241139680333565
E01022811,458,0.18196265395311878
E01022830,280,0.19830028328611898
E01022833,381,0.19669592152813628
E01022843,239,0.14881693648816938
E01022850,634,0.3823884197828709
E01022851,604,0.3550852439741329
E01022855,297,0.24606462303231152
E01022859,301,0.1766431924882629
E01022861,307,0.18549848942598188
E01022865,299,0.18321078431372548
E01022868,313,0.18912386706948642
E01022869,206,0.13678618857901725
E01022871,683,0.4875089221984297
E01022876,314,0.20975283901135605
E01022894,321,0.22605633802816902
E01022896,314,0.20794701986754968
E01022900,332,0.17202072538860103
E01022901,437,0.2283176593521421
E01022910,287,0.19171676686706746
E01022916,330,0.2029520295202952
E01022926,248,0.16380449141347425
E01022936,315,0.20283322601416612
E01022940,838,0.5060386473429952
E01022941,1162,0.7867298578199052
E01022942,335,0.19881305637982197
E01022967,315,0.23577844311377247
E01022968,360,0.25280898876404495
E01022987,320,0.15392015392015393
E01022995,884,0.6336917562724015
E01023000,298,0.1618685497012493
E01023001,340,0.1771756122980719
E01023011,150,0.09646302250803858
E01023026,293,0.25746924428822493
E01023041,570,0.343995171997586
E01023044,281,0.24823321554770317
E01023049,1174,0.7080820265379976
E01023050,563,0.32923976608187133
E01023062,237,0.1649269311064718
E01023069,415,0.2390552995391705
E01023078,527,0.35180240320427236
E01023079,830,0.4723961297666477
E01023081,282,0.13043478260869565
E01023082,261,0.17950481430536452
E01023083,278,0.18265440210249673
E01023085,311,0.20194805194805196
E01023121,365,0.18490374873353596
E01023150,340,0.20250148898153664
E01023153,305,0.17468499427262313
E01023163,376,0.23368551895587322
E01023211,809,0.4155110426296867
E01023212,323,0.23820058997050148
E01023225,360,0.162016201620162
E01023228,338,0.16942355889724312
E01023231,402,0.23130034522439585
E01023234,306,0.19627966645285438
E01023235,726,0.3590504451038576
E01023238,299,0.16921335597057158
E01023286,265,0.17141009055627426
E01023299,654,0.3791304347826087
E01023300,343,0.23144399460188933
E01023338,240,0.09744214372716199
E01023344,239,0.1452887537993921
E01023361,480,0.26301369863013696
E01023424,426,0.28286852589641437
E01023432,600,0.364741641337386
E01023468,271,0.19552669552669552
E01023477,196,0.08773500447627573
E01023478,414,0.1550561797752809
E01023479,347,0.21419753086419754
E01023485,289,0.12565217391304348
E01023493,974,0.3863546211820706
E01023504,336,0.22340425531914893
E01023505,1323,0.7705299941758882
E01023510,444,0.264128494943486
E01023511,270,0.16119402985074627
E01023539,354,0.1123452872104094
E01023547,423,0.23631284916201117
E01023554,1080,0.6356680400235433
E01023578,686,0.4068801897983393
E01023579,472,0.3232876712328767
E01023598,115,0.0782312925170068
E01023600,292,0.20723917672107878
E01023708,354,0.2361574382921948
E01023748,336,0.24034334763948498
E01023749,329,0.1799781181619256
E01023850,233,0.14172749391727493
E01023852,277,0.184913217623498
E01023938,1061,0.36955764541971436
E01023988,350,0.230566534914361
E01024002,678,0.44459016393442624
E01024036,363,0.25103734439834025
E01024039,698,0.43139678615574784
E01024053,594,0.2731034482758621
E01024054,352,0.19447513812154696
E01024069,1079,0.8118886380737397
E01024070,617,0.46148092744951386
E01024072,259,0.23761467889908258
E01024078,1128,0.5654135338345865
E01024081,164,0.10243597751405371
E01024089,287,0.2417860151642797
E01024094,359,0.13760061326178613
E01024108,562,0.4617912900575185
E01024109,278,0.11482858323007022
E01024120,233,0.1402769416014449
E01024124,233,0.1253362022592792
E01024172,313,0.15120772946859903
E01024174,367,0.32622222222222225
E01024179,400,0.12070006035003017
E01024180,968,0.43427545984746524
E01024182,593,0.3036354326676907
E01024227,821,0.545514950166113
E01024229,1356,0.8725868725868726
E01024230,133,0.09644670050761421
E01024239,307,0.15465994962216625
E01024242,532,0.29086932750136685
E01024244,645,0.3522665210267613
E01024245,251,0.13182773109243698
E01024293,366,0.20950200343445907
E01024294,2114,0.7507102272727273
E01024296,362,0.11221326720396776
E01024377,801,0.48841463414634145
E01024378,311,0.22767203513909223
E01024379,771,0.42455947136563876
E01024380,418,0.19532710280373833
E01024403,136,0.05654885654885655
E01024416,229,0.1293054771315641
E01024420,354,0.16705993393109958
E01024430,276,0.1760204081632653
E01024431,314,0.16657824933687002
E01024452,582,0.410726887791108
E01024485,351,0.20114613180515759
E01024486,2002,1
E01024487,1212,1
E01024488,1367,1
E01024489,1714,1
E01024493,331,0.22640218878248974
E01024502,740,0.4725415070242657
E01024504,502,0.22633002705139765
E01024507,337,0.15851364063969897
E01024522,317,0.22355430183356842
E01024524,228,0.1503957783641161
E01024525,678,0.41041162227602906
E01024527,611,0.3904153354632588
E01024529,1500,1
E01024530,1603,1
E01024531,1120,0.7977207977207977
E01024534,637,0.4157963446475196
E01024535,382,0.15335206744279406
E01024538,436,0.2515868436237738
E01024540,370,0.22275737507525586
E01024548,879,0.6679331306990881
E01024549,1279,1
E01024554,180,0.0702576112412178
E01024556,510,0.26785714285714285
E01024565,369,0.30245901639344264
E01024567,551,0.16953846153846153
E01024576,847,0.5347222222222222
E01024578,1638,1
E01024583,269,0.14587852494577006
E01024584,946,0.5069667738478028
E01024585,551,0.3932905067808708
E01024587,1081,0.6056022408963585
E01024592,339,0.276734693877551
E01024594,401,0.27297481279782165
E01024596,1245,0.7795867251095805
E01024598,361,0.21285377358490565
E01024599,337,0.16994452849218356
E01024601,245,0.15179677819083023
E01024603,298,0.22748091603053436
E01024609,1334,1
E01024610,1834,1
E01024611,1780,1
E01024612,1729,1
E01024613,1733,1
E01024614,1687,1
E01024615,1516,1
E01024616,1805,1
E01024619,893,0.6210013908205841
E01024627,914,0.4592964824120603
E01024719,747,0.3464749536178108
E01024726,373,0.19662625197680547
E01024730,381,0.28076639646278556
E01024732,547,0.25034324942791764
E01024737,585,0.22753792298716452
E01024742,706,0.39596186203028605
E01024743,364,0.19868995633187772
E01024744,127,0.0629024269440317
E01024749,358,0.21553281155930162
