MSOA11CD,Number of fires (three-year average),Proportion of fire incidents per person
E02003166,12.5,0.0010371722535678725
E02003167,13.666666666666666,0.0016740160052261962
E02003168,6.5,0.0011145404663923182
E02003169,6,0.0011154489682097045
E02003170,6.833333333333333,0.001360950673836553
E02003171,4.333333333333333,9.107468123861565e-4
E02003172,7.5,0.0011865211200759373
E02003173,4.333333333333333,6.731914452902491e-4
E02003174,6,9.305210918114144e-4
E02003175,3.5,7.546356188012075e-4
E02003176,11.333333333333334,0.0015348501263994223
E02003177,3.5,6.980454726765058e-4
E02003178,9.5,0.001129070596624673
E02003179,9,0.0013717421124828531
E02003180,10.666666666666666,0.0011169284467713787
E02003181,7.833333333333333,9.038113918695435e-4
E02003182,6.666666666666667,0.0010209290454313426
E02003183,8.666666666666666,0.0012459267778416713
E02003184,7.666666666666666,9.574955247491778e-4
E02003185,9,0.0011931592204693093
E02003186,8.333333333333334,9.02853015529072e-4
E02003187,6,7.787151200519143e-4
E02003188,19.333333333333332,0.0014883243520656916
E02003189,12,0.0013866420152530623
E02003190,18.833333333333332,0.0017688863842709995
E02003191,9.5,0.0011487303506650544
E02003192,21,0.0016325895980719893
E02003194,5,8.10898475510866e-4
E02003195,2,7.037297677691766e-4
E02003196,4.333333333333333,7.511411567573814e-4
E02003197,4.333333333333333,0.0010510146333575874
E02003198,4,6.956521739130435e-4
E02003199,6.5,8.535784635587656e-4
E02003200,11,0.0010747435271128481
E02003201,10,9.167583425009168e-4
E02003202,6.5,0.0010358565737051792
E02003203,4.333333333333333,7.001669628911509e-4
E02003204,7.333333333333333,8.086154298526115e-4
E02003205,5.833333333333333,7.004482869036183e-4
E02003206,7.166666666666667,8.504410426802738e-4
E02003207,5.333333333333333,0.0010789668892035875
E02003208,13.833333333333334,0.0011602225390701447
E02003209,4,7.823195775474281e-4
E02003210,4.333333333333333,5.788583132959301e-4
E02003211,7.166666666666667,8.002084263808248e-4
E02003212,8.833333333333334,0.0010879829207209428
E02003214,9.333333333333334,0.0015017430946634488
E02003215,5,9.42507068803016e-4
E02003216,8.666666666666666,9.362284397392963e-4
E02003217,6.833333333333334,9.590643274853802e-4
E02003218,7.5,0.0011799874134675898
E02003219,3.5,4.7393364928909954e-4
E02003220,10,0.0011943150603129105
E02003221,6.5,9.16267268113899e-4
E02003222,2.5,8.471704506946798e-4
E02003223,8.666666666666666,9.707287933094385e-4
E02003224,7,9.753378849101296e-4
E02003225,4,8.9126559714795e-4
E02003226,10.833333333333332,0.0010255924768847232
E02003227,9.5,0.0014151646059883808
E02003228,4.666666666666667,7.864284911807662e-4
E02003229,4,0.001480932987782303
E02003230,10.666666666666666,0.0012231013263005006
E02003231,8.166666666666666,9.365443425076452e-4
E02003232,9.333333333333334,0.0010781256016325902
E02003233,7.5,8.722958827634334e-4
E02003234,7.333333333333333,0.0013774104683195593
E02003235,5.5,6.007646095030038e-4
E02003236,7.333333333333334,8.067473414008068e-4
E02003237,5,0.0011460004584001834
E02003238,6,0.0014573718727228565
E02003239,2,6.958942240779402e-4
E02003240,1,6.807351940095302e-4
E02003241,4.166666666666667,7.997440818937941e-4
E02003242,6.333333333333333,7.963451946854436e-4
E02003243,7.5,8.507259528130671e-4
E02003244,6.5,6.868857656134418e-4
E02003245,6.5,8.295048494129658e-4
E02003246,8.833333333333334,8.789386401326701e-4
E02003247,7.666666666666667,9.159697331740343e-4
E02003248,7,7.59713479487736e-4
E02003249,11.166666666666666,9.236283429831817e-4
E02003250,13.333333333333334,0.0010692328254477412
E02003251,3,6.890215893431327e-4
E02003252,9,7.093316519546028e-4
E02003253,8,9.751340809361287e-4
E02003254,6,8.166598611678236e-4
E02003255,7,7.903353279891611e-4
E02003257,7.833333333333334,0.0012979839823253245
E02003258,8.5,0.0010294295749061402
E02003259,5.333333333333334,0.001082470739462824
E02003260,12.333333333333332,0.0014834415844759842
E02003261,3.666666666666667,7.870072261572584e-4
E02003262,12,0.001359311282283643
E02003263,15,0.0012466755319148937
E02003264,7,8.80503144654088e-4
E02003265,11.5,0.0014743589743589744
E02003266,12.166666666666668,0.0013263563356226608
E02003267,10.5,7.648601398601399e-4
E02003268,7.833333333333333,6.619345388992169e-4
E02003269,9,8.734472049689441e-4
E02003270,9.833333333333334,0.0012059520889542966
E02003271,8.5,0.0012618764845605702
E02003272,10,9.755145839430299e-4
E02003273,11.5,0.0010651106788922848
E02003274,13.166666666666666,0.0011671542120970362
E02003275,37.666666666666664,0.0023785467710701353
E02003276,6,6.601386291121135e-4
E02003277,12.166666666666668,0.0011030522816560895
E02003278,20.333333333333336,0.0014506194858624054
E02003279,4,6.349206349206349e-4
E02003280,9.166666666666666,8.771090485758938e-4
E02003281,7.833333333333333,9.968609485025875e-4
E02003282,7.5,8.335185596799289e-4
E02003283,7.5,8.968073657778309e-4
E02003284,14.166666666666666,0.0012509197939661516
E02003285,8,7.148601554820838e-4
E02003286,5.5,6.7171470444553e-4
E02003287,8.333333333333334,9.628345850182939e-4
E02003288,16.333333333333332,0.0012672304549098713
E02003289,6.833333333333333,7.755457193659441e-4
E02003290,10,9.508414947228297e-4
E02003291,15,0.0012506253126563281
E02003292,23,0.0018634043587458478
E02003293,12,0.0010253781081773904
E02003294,9.5,0.001024369204226871
E02003295,9.5,9.026128266033254e-4
E02003296,3,7.444168734491315e-4
E02003297,6.833333333333334,0.0011662968652215965
E02003298,4,7.452953232718465e-4
E02003299,4.666666666666667,7.792063227027329e-4
E02003300,1,3.97456279809221e-4
E02003301,9,8.92325996430696e-4
E02003302,10.5,9.783824077525159e-4
E02003303,6.666666666666667,7.256630746344473e-4
E02003304,7.5,9.247842170160296e-4
E02003305,8,0.0011926058437686344
E02003307,10,9.67305088024763e-4
E02003308,6,0.0010824463287028685
E02003309,4.5,7.154213036565977e-4
E02003310,9.166666666666666,5.998342276316363e-4
E02003311,7.666666666666666,8.198766620325811e-4
E02003312,10.5,0.0010417700168667526
E02003313,12.833333333333334,9.877873563218392e-4
E02003314,5,7.84313725490196e-4
E02003315,2.5,8.960573476702509e-4
E02003316,4.5,6.126616746085772e-4
E02003317,4,5.855658029571073e-4
E02003318,2,6.279434850863422e-4
E02003319,5,7.316359379572724e-4
E02003320,6.333333333333334,6.852773569934359e-4
E02003321,4.333333333333334,8.857999454892343e-4
E02003322,7,8.428657435279952e-4
E02003323,2,6.706908115358819e-4
E02003324,8,8.111944838775097e-4
E02003325,3.5,5.759420766825737e-4
E02003326,6.333333333333333,7.89593982462702e-4
E02003327,7.666666666666667,0.0010174740101747402
E02003328,8.166666666666666,8.310437230758793e-4
E02003329,3,5.672149744753262e-4
E02003330,2,5.772005772005772e-4
E02003331,3.5,7.253886010362695e-4
E02003332,2,5.798782255726297e-4
E02003333,7.833333333333334,0.0010504671226140986
E02003334,3,0.0010984987184181618
E02003335,4.833333333333333,8.818342151675485e-4
E02003336,4,9.049773755656109e-4
E02003337,4.666666666666667,6.453694740238788e-4
E02003338,7,9.72492358988608e-4
E02003339,4.333333333333333,6.675910234683921e-4
E02003340,5.666666666666666,8.472886762360446e-4
E02003341,3,6.775067750677507e-4
E02003342,2.5,8.005123278898495e-4
E02003343,1,6.531678641410843e-4
E02003344,4.5,7.82608695652174e-4
E02003345,3,0.0010452961672473868
E02003346,4,8.440599282549061e-4
E02003347,6,0.0012894906511927789
E02003348,4,8.637443316778234e-4
E02003349,4,9.03954802259887e-4
E02003351,5.5,7.045862157314885e-4
E02003352,3,5.118580447022692e-4
E02003353,10.5,0.0010188239860275568
E02003354,3,5.318205991845417e-4
E02003355,7.666666666666666,0.00113597076110041
E02003356,5,6.869075422448139e-4
E02003357,8.5,8.330066640533124e-4
E02003358,11.5,0.0010140199276959703
E02003359,6.166666666666667,9.468243001177133e-4
E02003360,8.5,8.08292126283758e-4
E02003361,6.666666666666666,9.027307605506657e-4
E02003362,5.333333333333334,9.793120332966092e-4
E02003363,8,0.0011014732204323282
E02003364,2,6.412311638345624e-4
E02003365,5,8.997660608241857e-4
E02003366,4,6.331117442228553e-4
E02003367,3.5,6.963788300835655e-4
E02003368,3,7.067137809187279e-4
E02003369,7.5,0.0011534912334666256
E02003370,4,6.005104338687885e-4
E02003371,3,7.230657989877079e-4
E02003372,6,9.658725048293626e-4
E02003373,6,6.927606511950121e-4
E02003374,4.5,0.0010742420625447602
E02003375,3,9.554140127388535e-4
E02003376,4.5,7.696254489481786e-4
E02003377,7.5,8.740240065260459e-4
E02003378,5.833333333333333,7.452834206379625e-4
E02003379,4,5.787037037037037e-4
E02003380,6,9.347250350521888e-4
E02003381,3.5,7.831729693443723e-4
E02003382,5,6.271951831409935e-4
E02003383,4,0.0010238034297414896
E02003384,6.5,0.0014722536806342015
E02003385,7.5,7.307804735457469e-4
E02003386,6,7.283321194464676e-4
E02003387,3,6.139991813344249e-4
E02003388,4.666666666666666,8.023842274186153e-4
E02003389,3,0.0010114632501685772
E02003390,1,7.230657989877079e-4
E02003391,5,7.850525985241011e-4
E02003392,6.666666666666667,8.504486116426416e-4
E02003393,5,8.21827744904668e-4
E02003394,6,9.250693802035153e-4
E02003395,9.833333333333334,9.65377315269324e-4
E02003396,8,8.768084173608067e-4
E02003397,5.833333333333333,7.89675556157213e-4
E02003398,8.666666666666666,8.198530571059187e-4
E02003399,15.333333333333334,0.0010442915843719494
E02003400,4.833333333333333,7.14778665089224e-4
E02003401,7.166666666666666,8.240389406308688e-4
E02003402,6,6.829823562891292e-4
E02003403,8.166666666666666,9.451066620375728e-4
E02003404,9.833333333333334,0.0010296684118673647
E02003405,11.5,0.0010121457489878543
E02003406,4.666666666666666,8.420546132563454e-4
E02003407,4.5,6.612784717119765e-4
E02003408,9.5,8.650519031141869e-4
E02003409,7,8.106543138390272e-4
E02003410,5.5,6.898281700739998e-4
E02003411,11.5,0.0010150940065319094
E02003412,5,7.978299026647519e-4
E02003413,7.833333333333334,7.288855804720698e-4
E02003414,8.833333333333334,6.693947660907346e-4
E02003415,12.166666666666668,9.38641156200175e-4
E02003416,7.166666666666667,7.731032002876664e-4
E02003417,10,8.695652173913044e-4
E02003418,12.833333333333334,0.0012686173718202188
E02003419,9.5,0.0012990564747709559
E02003420,8,0.0012217470983506415
E02003421,4,7.135212272565109e-4
E02003422,9,9.041591320072332e-4
E02003423,5.333333333333333,0.001054018445322793
E02003424,10.666666666666666,0.0011904761904761904
E02003425,18.833333333333332,0.00143732987356585
E02003426,7,8.344260340922637e-4
E02003427,5.5,8.223684210526315e-4
E02003428,7,9.124087591240876e-4
E02003429,4.666666666666667,9.834913944502986e-4
E02003430,4.5,6.369426751592356e-4
E02003431,2,6.013229104028864e-4
E02003432,3,5.490483162518302e-4
E02003433,6,9.057971014492754e-4
E02003434,7.166666666666667,7.864223270785325e-4
E02003435,5,6.932889628397116e-4
E02003436,5.5,6.431996257747632e-4
E02003437,6,7.942811755361397e-4
E02003438,7.5,9.780907668231612e-4
E02003439,4,9.799118079372856e-4
E02003440,3.5,7.29622680842193e-4
E02003441,6.5,0.0010608780806267341
E02003442,8,0.0010189784740797351
E02003443,1,4.926108374384236e-4
E02003444,7.5,7.642143876095374e-4
E02003445,5,0.0013154433043935806
E02003446,5,5.763688760806917e-4
E02003447,8.833333333333334,8.545354874076941e-4
E02003448,4.5,8.264462809917355e-4
E02003449,4,6.385696040868455e-4
E02003450,5.5,6.751780014731156e-4
E02003451,5.666666666666666,6.236701151955389e-4
E02003452,2,3.96589331746976e-4
E02003453,4.5,8.521113425487597e-4
E02003454,3,8.023535704733886e-4
E02003455,2.5,7.735148514851486e-4
E02003456,4.333333333333333,6.204658266513937e-4
E02003457,6,8.543357539513029e-4
E02003458,2,6.41025641025641e-4
E02003459,7.666666666666667,9.157509157509158e-4
E02003460,8.333333333333334,7.741855567942525e-4
E02003461,6.5,9.004017176894307e-4
E02003462,6.333333333333333,8.40410474168436e-4
E02003463,9.5,0.0014468473956746877
E02003464,9.833333333333334,0.0014687577794373912
E02003465,6.5,0.0010690789473684211
E02003466,10.166666666666666,0.0013174376916763853
E02003467,8.833333333333334,0.0013712097692228087
E02003468,11.333333333333334,0.001363818692338548
E02003469,4.666666666666667,0.0010872941907424667
E02003470,8.333333333333334,0.0013970382788488405
E02003471,7.5,0.001142247943953701
E02003472,19.666666666666668,0.0020012889657745666
E02003473,5.666666666666667,0.0013854930725346374
E02003474,10.166666666666666,0.0011446370937476544
E02003475,18,7.920095041140493e-4
E02003476,10.166666666666668,0.0011189375596155258
E02003477,24.166666666666664,0.0017256974197848232
E02003478,7.666666666666667,0.0011321126205946052
E02003479,9.666666666666668,0.0012994578124299863
E02003480,9.833333333333334,0.0012174487227105775
E02003481,13.333333333333334,0.0016637550952499792
E02003482,6.5,0.0012095273539263118
E02003483,11.5,0.0010411008509867824
E02003484,9,0.001274606996176179
E02003485,9,0.001119402985074627
E02003486,7.666666666666667,8.155160798496615e-4
E02003487,4.833333333333333,8.004858120790548e-4
E02003488,10,0.0015860428231562252
E02003489,6,8.186655751125665e-4
E02003490,11,0.0011866235167206042
E02003491,5.833333333333333,7.427213309566251e-4
E02003492,6.333333333333334,5.409406673499602e-4
E02003493,8.666666666666666,0.0010539543556690582
E02003494,6.166666666666667,9.417633883119528e-4
E02003495,6.5,9.176902442467881e-4
E02003496,8,0.0010642543567912731
E02003497,6,7.847240387130526e-4
E02003498,11.666666666666666,0.0012851582580597782
E02003499,10.833333333333334,0.0013467594894745567
E02003500,5.5,8.194278903456496e-4
E02003501,8,9.094009321359554e-4
E02003502,6.5,8.458035133376708e-4
E02003503,5.5,7.310913199521467e-4
E02003504,10,0.0011403808872163302
E02003505,9.333333333333334,9.004663129120438e-4
E02003506,3.666666666666667,0.0010196514645902856
E02003507,7.5,7.613440259872094e-4
E02003508,6.5,6.60770560130121e-4
E02003509,11,0.0011759675005345307
E02003510,6.333333333333333,8.673422806537021e-4
E02003511,4.833333333333333,7.06834357024471e-4
E02003512,9.333333333333334,9.401020682245502e-4
E02003513,6.166666666666667,9.350518069244378e-4
E02003514,7.333333333333333,7.670850767085076e-4
E02003515,13,0.0014176663031624864
E02003516,8.5,9.344766930518909e-4
E02003517,19.833333333333332,0.0015651304713804712
E02003518,9.833333333333334,0.0012118971325281408
E02003519,10.166666666666666,0.0010288065843621398
E02003520,14.666666666666666,0.0015568057177228177
E02003521,17.333333333333332,0.0020630008728080612
E02003522,7,9.070882467280031e-4
E02003523,8.666666666666666,8.552068942832708e-4
E02003524,6.666666666666667,0.0010690613641223007
E02003525,11,0.0017056908047759342
E02003526,4,0.0011392765593847907
E02003527,5,0.0010471204188481676
E02003529,7.166666666666667,0.0014457669289220632
E02003530,3.5,6.988817891373802e-4
E02003531,5.666666666666667,9.179761326205519e-4
E02003532,8.833333333333334,0.0011596866657914316
E02003533,4,8.853474988933156e-4
E02003534,5.5,7.323568575233022e-4
E02003535,7.333333333333333,7.434441741011084e-4
E02003536,16.333333333333332,0.001989201477692526
E02003537,7.5,8.387385372399911e-4
E02003538,9.5,0.0010780753517930096
E02003539,13.833333333333334,8.423659318799984e-4
E02003540,6.5,7.838880849011095e-4
E02003541,14.833333333333334,0.0011690836485918454
E02003542,6.5,6.913422676026377e-4
E02003543,6.833333333333333,9.486787912443889e-4
E02003544,4.333333333333333,6.808064938465567e-4
E02003545,10.666666666666666,0.0014292733038545713
E02003546,6.5,7.560777015237874e-4
E02003547,8,8.397186942374305e-4
E02003548,6,0.00088573959255978745
E02003549,3.666666666666667,7.346557136178456e-4
E02003550,6,9.7815454841865e-4
E02003551,4,7.558578987150416e-4
E02003552,8,0.0013366750208855473
E02003553,6,9.193993257738277e-4
E02003554,4,8.665511265164644e-4
E02003555,7.833333333333333,9.582059123343527e-4
E02003556,4.666666666666666,0.001072550371562093
E02003557,5,9.046499004885109e-4
E02003558,7.666666666666667,0.0010871620344110417
E02003559,5,7.954183900731785e-4
E02003560,7.666666666666667,0.0010310202617894925
E02003561,9,0.0012942191544434857
E02003562,8.333333333333334,9.81431319436266e-4
E02003563,8.666666666666666,0.0011082693947144075
E02003564,9.166666666666666,0.0011951325510647544
E02003565,7,9.31098696461825e-4
E02003566,7.5,0.0012317293480045984
E02003567,9.166666666666666,0.0011943539630836046
E02003568,7,7.780371234856063e-4
E02003569,7.333333333333334,9.154079806932136e-4
E02003570,14.5,0.0011868707538675615
E02003571,7.5,6.751282743721307e-4
E02003572,3,0.00064935064935064935
E02003573,14.5,0.0019240976645435244
E02003574,7,0.0011498028909329829
E02003575,7.833333333333334,0.0015619807244931872
E02003576,6.5,7.99409666707662e-4
E02003577,16.666666666666668,0.0011736262704504377
E02003578,7.833333333333334,0.0012913506978788878
E02003579,5.166666666666666,8.758546646324234e-4
E02003580,5.666666666666667,9.439724582153368e-4
E02003581,8.5,0.001077996195307546
E02003582,3.5,8.351228823669769e-4
E02003583,5.5,7.398439601829433e-4
E02003584,5,0.001025010250102501
E02003585,5.5,8.109702152757299e-4
E02003586,5,0.0010403662089055348
E02003587,9,0.0010263427984946972
E02003588,7.166666666666667,8.494330528228834e-4
E02003589,8.5,0.0010451248001967293
E02003590,6.833333333333333,9.159964253798034e-4
E02003591,9,9.357454772301934e-4
E02003592,7,8.361204013377926e-4
E02003593,8.166666666666666,0.001549946226355412
E02003594,6.5,8.367662203913491e-4
E02003595,5,9.312721177127957e-4
E02003596,11.5,0.0012850597832160019
E02003597,2.5,9.300595238095238e-4
E02003598,7.833333333333334,0.0010404214813830965
E02003599,4.333333333333334,0.0012571318054346776
E02003600,2.5,7.521058965102287e-4
E02003601,10,0.0012911555842479018
E02003602,3.5,7.320644216691069e-4
E02003603,8.166666666666666,9.021947267638827e-4
E02003604,6,5.57672646156706e-4
E02003605,3,4.4943820224719103e-4
E02003606,5.5,8.42911877394636e-4
E02003607,8.166666666666666,8.749375044639668e-4
E02003608,6,7.505629221916438e-4
E02003609,6.666666666666667,8.702084149153723e-4
E02003610,5,8.928571428571428e-4
E02003611,3,4.8622366288492705e-4
E02003612,11.333333333333334,9.130212948790247e-4
E02003613,7,0.0016188714153561516
E02003614,5,0.0017488632388947185
E02003615,6,6.674824785849371e-4
E02003616,3.5,8.355216042014801e-4
E02003617,7.5,9.854158454867955e-4
E02003618,6.833333333333333,7.82472613458529e-4
E02003619,7,6.718495057107208e-4
E02003620,5.666666666666667,8.310113897443418e-4
E02003621,5.666666666666666,0.0014459470953474525
E02003622,7.666666666666667,0.0010173389950460016
E02003623,6,6.611570247933885e-4
E02003624,12,0.0020826102047900035
E02003625,11.666666666666666,0.001589031145010442
E02003626,5,0.0016458196181698486
E02003627,17.166666666666668,0.0016527069092776227
E02003628,10.5,0.0011072445428661815
E02003629,12,0.0011775095672652341
E02003630,12.166666666666666,0.0011071677738344404
E02003631,5,0.001181753722524226
E02003632,5.666666666666667,9.567223816759526e-4
E02003633,10.5,0.0010825858335910918
E02003634,8,6.082725060827251e-4
E02003635,7,9.080295758204696e-4
E02003636,3,5.083022704168078e-4
E02003637,8.166666666666666,8.060271088301092e-4
E02003638,3.333333333333333,7.259001161440185e-4
E02003639,12.166666666666666,0.001260272080657413
E02003640,4.5,7.241712262632765e-4
E02003641,6,0.0010712372790573112
E02003642,8.833333333333334,9.05982905982906e-4
E02003643,12.333333333333334,9.213606255291599e-4
E02003644,7.5,7.616532954199249e-4
E02003645,4,5.630630630630631e-4
E02003646,6,8.047210300429185e-4
E02003647,8.166666666666666,9.376195943360122e-4
E02003648,6.5,0.0011329963395502877
E02003649,4,7.593014426727411e-4
E02003650,6.5,0.0012149532710280374
E02003651,4.833333333333333,7.181773155027241e-4
E02003652,7.166666666666666,6.380579297245964e-4
E02003653,6,0.0011219147344801795
E02003654,5.5,9.466437177280551e-4
E02003655,10.5,0.0011634349030470914
E02003656,4.333333333333334,8.621833134367955e-4
E02003657,5,7.322788517867604e-4
E02003658,4.5,5.972922750199098e-4
E02003659,6.833333333333333,6.802721088435374e-4
E02003660,12.666666666666666,0.001224069063265043
E02003661,7.666666666666666,0.001259928786633799
E02003662,6,8.948545861297539e-4
E02003663,10.333333333333332,8.177693362878548e-4
E02003664,5,7.071135624381275e-4
E02003665,12,0.0019404915912031048
E02003666,14.166666666666668,0.001688518077075884
E02003667,6,9.023913370431644e-4
E02003668,6.5,8.753029894963641e-4
E02003669,6,7.535795026375283e-4
E02003670,11.166666666666666,0.0011182321917350957
E02003671,5.5,8.838180941668006e-4
E02003672,11.333333333333334,0.0010473462095308506
E02003673,6.5,8.884636413340623e-4
E02003674,3,6.931608133086876e-4
E02003675,9,9.386733416770963e-4
E02003676,5,6.303580433686334e-4
E02003677,7.5,9.022013713460845e-4
E02003678,4,9.583133684714902e-4
E02003679,7.5,0.0010614208887630909
E02003680,9,9.37109537692628e-4
E02003681,9.5,8.933609178107955e-4
E02003682,6.333333333333333,8.320196181467857e-4
E02003683,4.5,6.206040546131568e-4
E02003685,5.333333333333334,6.679190148194532e-4
E02003686,5.5,9.317296290022023e-4
E02003687,6.333333333333333,0.0010870809017050004
E02003688,12.5,9.802383939774154e-4
E02003689,6,8.492569002123143e-4
E02003690,7.333333333333334,0.0010648080925415033
E02003691,7.166666666666667,0.0010374445087820885
E02003692,7.666666666666667,8.530840844182337e-4
E02003693,5.166666666666667,0.0010306536338852317
E02003694,6.833333333333334,0.0010496671786994368
E02003695,10.166666666666666,0.0013356104396566823
E02003696,6.333333333333334,9.669211195928755e-4
E02003697,5.666666666666667,9.822615126827295e-4
E02003698,7,0.0010069044879171462
E02003699,3.5,8.528265107212475e-4
E02003701,9.666666666666666,8.432929134316205e-4
E02003702,6,8.943210612609927e-4
E02003703,4,8.012820512820513e-4
E02003704,3,7.170172084130019e-4
E02003705,6,8.69691259602841e-4
E02003706,5.833333333333334,0.0011200716845878138
E02003707,7.333333333333334,0.0010543973160795591
E02003708,9,9.223201475712236e-4
E02003709,6.666666666666667,0.001176401388153638
E02003710,14.666666666666668,0.0012434647449484247
E02003711,9,9.306173094819563e-4
E02003712,9.166666666666666,0.0011723579315342967
E02003713,6,0.001034126163391934
E02003714,8.666666666666666,0.001329243353783231
E02003715,5.5,8.619338661651778e-4
E02003716,6,0.0010966916468652897
E02003717,9,0.001227328514932497
E02003718,4.5,0.0010194834617127321
E02003719,6,8.820935019112026e-4
E02003720,7.833333333333334,0.0010906896871809154
E02003721,7.5,8.509189925119128e-4
E02003722,5,9.885330170027679e-4
E02003723,5.5,5.575831305758313e-4
E02003724,5.5,9.181969949916528e-4
E02003725,6.833333333333334,4.513728339608517e-4
E02003726,7.666666666666667,9.081576245755351e-4
E02003727,6,0.0011365788975184693
E02003728,9.5,0.0013188949049007359
E02003729,4,0.0010175527855507504
E02003730,6.833333333333333,4.783572511958931e-4
E02003731,6.5,8.734211233539371e-4
E02003732,5,6.556517178075007e-4
E02003733,5,6.976419701409237e-4
E02003734,5.5,7.450555405039285e-4
E02003735,5,6.640106241699867e-4
E02003736,5.5,6.32183908045977e-4
E02003737,8.5,7.134463656202787e-4
E02003738,3.5,7.106598984771574e-4
E02003739,5,0.0010972130787798991
E02003740,5,7.922674694977025e-4
E02003742,4,7.855459544383347e-4
E02003743,7.666666666666667,6.739334270979841e-4
E02003744,15,0.0010449320794148381
E02003745,7,6.78689160364553e-4
E02003746,4,6.984459577440195e-4
E02003747,7,8.752188047011753e-4
E02003748,5.5,7.03414758920578e-4
E02003749,5,8.300132802124834e-4
E02003750,5.333333333333334,9.26408430316716e-4
E02003751,2,4.297378599054577e-4
E02003752,6.166666666666666,7.556263529796184e-4
E02003753,7,7.125407166123778e-4
E02003754,4,7.038535984515221e-4
E02003755,4,5.808044141135473e-4
E02003756,1,8.59106529209622e-4
E02003757,3,5.624296962879641e-4
E02003758,5.5,6.944444444444445e-4
E02003759,1,6.234413965087282e-4
E02003760,7,0.0010108303249097472
E02003761,3,0.0010630758327427356
E02003762,4,5.226025607525476e-4
E02003763,4,7.658433850277618e-4
E02003764,7.5,7.066804861961745e-4
E02003765,4.333333333333333,5.918237275789857e-4
E02003766,3.5,6.071118820468344e-4
E02003767,3,6.143764079459349e-4
E02003768,3,0.0010638297872340426
E02003769,3,6.072874493927126e-4
E02003770,6.5,6.226053639846744e-4
E02003771,3,5.726283641916397e-4
E02003772,3.5,8.131970260223048e-4
E02003773,7,6.455777921239509e-4
E02003774,4,0.0014508523757707653
E02003775,4,5.808887598024978e-4
E02003776,6,0.0011997600479904018
E02003777,2,3.506926179203928e-4
E02003778,3,6.090133982947625e-4
E02003779,1,5.899705014749262e-4
E02003780,6,5.674832119549796e-4
E02003781,2.5,7.628928898382667e-4
E02003783,4.5,7.346938775510204e-4
E02003784,4,5.543237250554324e-4
E02003785,4.5,7.510013351134847e-4
E02003786,3.5,9.977194982896237e-4
E02003787,5,6.851192107426692e-4
E02003788,3,7.32421875e-4
E02003789,4.166666666666667,9.30474914396308e-4
E02003790,2.5,7.85175879396985e-4
E02003791,4,7.933359777865926e-4
E02003792,5,5.950255861002023e-4
E02003793,6.5,9.28704100585798e-4
E02003794,7.5,8.714850104578201e-4
E02003795,3.333333333333333,5.770007501009751e-4
E02003796,6,8.258774948382657e-4
E02003797,3,5.374417771408098e-4
E02003798,7.166666666666667,0.0011800867226521763
E02003799,7.333333333333333,0.0010309761469609634
E02003800,3,5.656108597285068e-4
E02003801,4,7.249003262051468e-4
E02003802,8.833333333333334,9.999245339974343e-4
E02003803,8.5,0.0010180859983231524
E02003804,4,7.390983000739098e-4
E02003805,3,6.260434056761269e-4
E02003806,3,4.636785162287481e-4
E02003807,5.5,7.944532717030189e-4
E02003808,7.333333333333333,0.0011365984707584211
E02003809,4,6.620324395895399e-4
E02003810,5.333333333333333,7.964954201513341e-4
E02003811,1,6.605019815059445e-4
E02003812,5.5,8.866677414154442e-4
E02003813,3.833333333333333,7.77552400270453e-4
E02003814,7,8.73144567793439e-4
E02003815,6.833333333333334,9.480207177210507e-4
E02003816,6.666666666666667,9.307087347014753e-4
E02003817,2,5.313496280552603e-4
E02003818,2.333333333333333,8.405379442843418e-4
E02003819,1.5,0.0010114632501685772
E02003820,5.5,6.010272101409682e-4
E02003821,4.5,0.001111385527290689
E02003822,8,9.535160905840286e-4
E02003823,4.333333333333333,8.943928448572411e-4
E02003824,1,4.580852038479157e-4
E02003825,4,6.302190011028833e-4
E02003826,4,7.777561734396267e-4
E02003827,9.333333333333332,9.6140640021975e-4
E02003828,5,7.267441860465116e-4
E02003829,4,7.03358537014243e-4
E02003830,7.666666666666667,0.0011776753712237583
E02003831,6,7.21327242125511e-4
E02003832,7.5,0.0011443393347574
E02003833,6.5,0.0014133507284192215
E02003834,7.166666666666667,0.0010061303757779962
E02003835,7,0.001366120218579235
E02003836,5,8.76885303402315e-4
E02003837,5.5,6.44480899929693e-4
E02003838,2,7.701193685021178e-4
E02003839,5.5,9.39047293836435e-4
E02003840,5,5.965163445478406e-4
E02003841,3,4.7460844803037496e-4
E02003842,4,7.466865783087549e-4
E02003843,4.833333333333333,8.022130013831258e-4
E02003844,4.5,8.917954815695601e-4
E02003845,9,9.305210918114144e-4
E02003846,6.833333333333333,0.0012492382693479586
E02003847,2,6.646726487205051e-4
E02003848,10,0.001998001998001998
E02003849,6.833333333333333,8.88715480990159e-4
E02003850,3.5,9.560229445506692e-4
E02003851,3.333333333333333,8.212203334154553e-4
E02003852,1,6.337135614702154e-4
E02003853,4.5,0.0010598210080075365
E02003854,8,0.0012708498808578236
E02003855,5,9.607993850883935e-4
E02003856,11,0.0010120526267365904
E02003857,7,0.0010601241859760715
E02003858,5,7.132667617689016e-4
E02003859,10.5,0.0011575350016536214
E02003860,5,6.915629322268327e-4
E02003861,5,7.836990595611285e-4
E02003862,4,7.820136852394917e-4
E02003863,3,7.11068973690448e-4
E02003864,10.5,0.0012684223242329065
E02003865,5,6.317119393556538e-4
